"PERS_ID","YM_in","YM_out"
516008787,201008,201706
516010831,201008,201603
516013135,201009,201509
516013137,201009,201509
516016161,200910,201210
516016225,201009,201412
516016263,201008,201603
516016397,201008,201402
516016399,201008,201402
516017543,201008,201411
516017545,201008,201411
516017955,201008,201702
516019281,201009,201511
516028321,201009,201409
516028337,201006,201405
516032741,201008,201503
516032745,201008,201511
516034367,201008,201606
516034493,201008,201611
516034537,201008,201411
516034849,201008,201608
516035075,201009,201702
516035077,201009,201702
516035217,201009,201606
516035733,201009,201604
516037707,201008,201402
516037727,201009,201804
516037743,201009,201407
516041447,201009,201709
516041683,201009,201411
516042281,201009,201408
516046233,201009,201808
516046469,201009,201601
516046473,201009,201601
516046805,201009,201409
516046895,201009,201410
516046947,201009,201511
516046959,201009,201501
516047579,200811,201401
516047655,201009,201407
516047687,201009,201311
516047749,201009,201601
516047755,201009,201701
516050179,201009,201705
516050239,201009,201611
516050977,201009,201511
516051069,201009,201311
516051195,201009,201310
516051257,201009,201510
516056209,201009,201802
516056211,201009,201802
516057725,201009,201809
516057727,201009,201809
516061529,201101,201403
516062739,201010,201804
516064537,201009,201605
516064901,201009,201809
516066915,201009,201311
516066981,201009,201406
516068941,201009,201603
516069645,201006,201508
516069671,201009,201404
516069711,201009,201510
516072033,201009,201508
516073879,201009,201705
516073905,201009,201407
516074097,201011,201801
516074227,201009,201702
516074665,201102,201508
516076319,201009,201709
516077267,201009,201404
516077671,201009,201606
516078733,201206,201802
516078875,201009,201708
516078877,201009,201708
516079947,201209,201807
516079949,201209,201807
516081167,201009,201406
516081169,201009,201406
516081583,201010,201408
516082619,201009,201412
516082655,201009,201603
516084377,201009,201501
516084379,201009,201501
516086499,201009,201610
516086603,201009,201410
516087665,201009,201405
516087711,201009,201402
516088143,201009,201407
516088237,201009,201603
516089063,201009,201401
516089067,201009,201401
516089193,201009,201506
516089901,201010,201401
516090359,201009,201804
516091071,201009,201605
516091133,201009,201407
516092093,201009,201708
516093271,201009,201411
516093597,201103,201611
516094615,201009,201505
516095717,201101,201403
516097199,201009,201309
516100319,201010,201411
516100329,201010,201411
516101799,201009,201711
516101801,201009,201711
516102023,201010,201312
516102035,201010,201312
516102275,201010,201512
516102623,201009,201512
516102625,201009,201512
516102917,201101,201412
516103101,201009,201604
516103127,201009,201702
516103283,201107,201609
516103633,201009,201701
516107861,201012,201612
516108925,201009,201608
516108953,201009,201402
516109787,201102,201702
516111489,201010,201802
516112607,201009,201401
516113661,201010,201406
516116805,201010,201603
516119045,201009,201602
516119229,201010,201311
516120039,201009,201407
516120389,201104,201512
516120825,201205,201512
516121945,201010,201805
516123503,201010,201312
516123535,201009,201708
516123685,201010,201610
516124045,201009,201407
516125465,201010,201311
516127697,201011,201808
516129765,201010,201409
516129803,201010,201603
516129971,201010,201809
516131177,201010,201411
516132589,201010,201508
516133889,201010,201803
516133991,201103,201501
516134377,201010,201710
516134825,201010,201504
516136097,201010,201709
516136307,201010,201312
516136309,201010,201312
516136433,201010,201310
516138267,201010,201410
516140819,201212,201809
516141121,201010,201403
516144309,201010,201405
516144587,201010,201801
516145741,201010,201701
516145743,201010,201701
516147149,201209,201604
516149205,201010,201311
516149835,201010,201406
516149853,201010,201401
516150201,201102,201503
516150733,201010,201404
516150775,201010,201311
516150777,201010,201311
516151225,201111,201705
516151843,201011,201609
516151913,201011,201611
516152455,201010,201611
516153415,201010,201409
516153573,201112,201601
516154191,201010,201402
516154955,201010,201602
516155469,201010,201707
516157429,201010,201609
516157471,201010,201601
516157473,201010,201601
516161781,201010,201404
516163305,201010,201511
516163323,201010,201602
516163603,201010,201609
516163645,201010,201403
516163667,201010,201604
516163685,201009,201701
516163933,201109,201410
516163935,201109,201410
516168427,201009,201703
516168563,201009,201702
516168803,201009,201610
516168861,201010,201310
516171171,201012,201312
516171193,201104,201608
516173741,201206,201703
516174097,201010,201609
516177911,201010,201510
516178201,201010,201608
516178227,201010,201610
516179289,201010,201707
516179821,201010,201704
516181211,201010,201802
516181497,201112,201412
516181643,201104,201604
516183183,201010,201501
516183185,201010,201501
516183193,201010,201411
516183455,201010,201409
516183519,201010,201403
516183639,201010,201410
516184757,201010,201702
516185627,201408,201808
516187145,201010,201702
516187731,201010,201312
516187735,201010,201312
516189633,201010,201803
516189791,201010,201411
516191319,201010,201407
516193499,201010,201606
516194667,201010,201501
516195405,201011,201406
516197229,201010,201801
516197231,201010,201801
516197241,201504,201808
516198133,201010,201410
516198159,201009,201401
516198167,201010,201609
516202229,201010,201601
516203739,201010,201605
516205007,201011,201412
516205379,201010,201701
516207371,201011,201407
516208539,201011,201504
516208919,201010,201401
516209387,201011,201312
516209849,201011,201408
516209999,201010,201806
516211845,201010,201310
516212311,201010,201603
516215383,201011,201412
516218565,201011,201806
516218567,201011,201806
516219827,201011,201808
516220369,201010,201512
516222825,201011,201606
516223295,201011,201610
516223361,201106,201603
516224483,201011,201711
516226377,201011,201409
516226507,201011,201707
516226509,201011,201707
516226803,201011,201404
516227285,201011,201703
516228015,201011,201810
516228269,201011,201404
516229255,201011,201608
516229341,201011,201502
516229343,201011,201502
516230557,201011,201512
516231561,201011,201703
516233587,201011,201512
516233633,201011,201610
516235095,201202,201505
516238651,201207,201703
516238991,201011,201410
516239265,201011,201408
516239699,201011,201401
516241229,201011,201503
516243457,201011,201704
516244665,201011,201410
516248043,201011,201404
516251331,201011,201501
516252199,201105,201406
516253085,201011,201705
516253157,201011,201401
516253395,201011,201409
516253439,201011,201707
516253819,201011,201611
516253821,201011,201705
516253875,201011,201402
516253905,201010,201611
516254591,201109,201411
516255913,201011,201601
516257723,201011,201706
516257833,201011,201703
516257835,201011,201703
516258685,201011,201311
516258687,201011,201311
516259721,201011,201802
516261149,201011,201311
516261177,201011,201311
516263095,201105,201703
516263713,201011,201801
516264645,201011,201603
516265077,201011,201402
516265225,201011,201502
516265231,201011,201502
516268287,201011,201609
516268499,201011,201504
516268641,201201,201710
516268931,201003,201410
516272245,201011,201604
516275345,201011,201701
516277583,201011,201706
516277817,201011,201802
516278861,201011,201312
516279145,201011,201801
516280545,201011,201805
516283143,201012,201510
516283807,201011,201703
516285267,201011,201611
516285389,201012,201405
516287689,201012,201502
516289955,201011,201606
516290977,201011,201411
516291463,201012,201502
516292767,201211,201611
516295605,201012,201408
516295627,201012,201609
516296883,201101,201611
516297049,201107,201803
516298499,201012,201602
516298509,201012,201406
516298537,201012,201408
516298553,201012,201312
516298583,201012,201408
516298601,201012,201511
516299461,201011,201707
516300553,201011,201403
516301415,201011,201608
516301441,201012,201603
516301471,201011,201405
516302125,201012,201609
516302301,201012,201605
516302721,201308,201809
516304015,201407,201709
516306695,201012,201507
516307085,201012,201407
516310303,201012,201603
516310335,201012,201405
516311885,201012,201512
516313011,201012,201712
516313847,201012,201505
516313857,201012,201604
516316355,201012,201410
516316359,201012,201410
516316633,201012,201611
516316667,201012,201803
516316753,201012,201407
516317223,201012,201408
516318125,201012,201606
516318177,201012,201609
516318491,201012,201411
516319253,201012,201604
516319531,201102,201711
516320777,201012,201411
516320945,201012,201406
516323005,201012,201312
516324369,201504,201810
516324371,201504,201810
516324639,201012,201601
516327161,201012,201503
516327163,201012,201802
516328005,201012,201501
516328607,201203,201704
516328775,201012,201711
516328815,201012,201701
516329711,201012,201404
516330363,201012,201807
516331873,201012,201803
516335335,201101,201406
516336699,201012,201406
516336701,201012,201406
516336753,201012,201706
516337829,201012,201402
516337839,201012,201402
516338127,201101,201604
516338405,201012,201501
516340709,201012,201603
516341007,201012,201510
516341033,201012,201312
516341047,201012,201608
516341097,201012,201711
516341185,201012,201407
516341621,201012,201403
516341623,201012,201403
516343047,201012,201412
516344487,201101,201412
516345189,201012,201408
516350967,201012,201710
516351251,201206,201601
516351367,201101,201804
516351369,201101,201804
516351705,201101,201605
516352729,201101,201503
516352817,201101,201709
516355299,201101,201607
516355341,201012,201607
516356025,201101,201407
516356163,201101,201411
516356515,201101,201803
516356847,201012,201710
516356881,201101,201702
516358011,201101,201611
